appid,name,total_reviews,positive_reviews_percent,developer,publisher,metacritic_score,is_free,genre1,genre2,genre3,price,peak
267060,Gravity Badgers,431,0.612529002,Wales Interactive,Wales Interactive,50,0,4,23,-1,1850,122
265810,The Sandbox,561,0.56684492,PIXOWL INC.,PIXOWL INC.,50,0,4,23,28,0,105
265830,Monochroma,692,0.74566474,Nowhere Studios,Nowhere Studios,55,0,1,25,23,7395,39
265870,Alpha Kimori™ Episode One ,220,0.581818182,Sherman3D,Sherman3D,50,0,25,4,23,3695,210
265890,Hexcells,5206,0.968497887,Matthew Brown,Matthew Brown,50,0,4,23,2,1095,377
265930,Goat Simulator,63567,0.903424733,Coffee Stain Studios,Coffee Stain Publishing,62,0,4,23,28,3695,10022
265950,Ether One,426,0.741784038,White Paper Games,White Paper Games,82,0,25,23,-1,7395,79
265970,Worlds of Magic,497,0.464788732,Wastelands Interactive,Wastelands Interactive,52,0,3,2,-1,9295,202
265990,Rogue's Tale,632,0.721518987,Epixx.org,Epixx.org,50,0,23,3,-1,2595,186
266010,LYNE,8029,0.957902603,Thomas Bowker,Thomas Bowker,50,0,4,23,-1,1095,399
266030,DRAKERZ-Confrontation,256,0.51953125,Peoleo Entertainment,Peoleo Entertainment,50,1,37,23,2,0,411
266050,Into the Dark,226,0.442477876,Homegrown Games,Homegrown Games,50,0,1,25,23,1850,1919
266090,Starlite: Astronaut Rescue,194,0.37628866,Project Whitecard Studios Inc.,Project Whitecard Studios Inc.,50,0,25,3,28,0,23
266110,Tower of Guns,1165,0.803433476,Terrible Posture Games,Versus Evil,76,0,1,23,-1,2512,341
266130,Breach & Clear,2370,0.824472574,Mighty Rabbit Studios,Good Shepherd Entertainment,50,0,1,3,28,5595,508
266150,Lost Saga North America,688,0.601744186,IO Entertainment,Smilegate West,50,0,1,4,37,0,468
266170,Windforge,593,0.672849916,Snowed In Studios,Snowed In Studios,53,0,1,23,3,3695,212
266190,Astral Terra,153,0.516339869,Tethys Interactive LLC,Tethys Interactive LLC,50,0,1,25,23,3695,7
266210,One Way Heroics,3932,0.942268566,Smoking WOLF,PLAYISM,50,0,23,3,-1,1273,775
266230,Last Dream,500,0.832,White Giant RPG Studios,White Giant RPG Studios,50,0,23,3,-1,3695,265
266250,Procyon,121,0.892561983,Deadly Red Cube,Deadly Red Cube,50,0,1,23,-1,1450,39
266270,Gridiron Solitaire,78,0.782051282,Bill and Eli Productions,Bill and Eli Productions,50,0,4,18,-1,2950,68
266290,Helicopter Simulator 2014: Search and Rescue,353,0.328611898,VipaGames,SIG Publishing,50,0,28,-1,-1,2595,26
266310,GameGuru Classic,2045,0.731051345,TheGameCreators,TheGameCreators,50,0,51,53,54,7395,1082
266330,Ethan: Meteor Hunter,232,0.61637931,Seaven Studio,Seaven Studio,50,0,1,23,-1,3695,82
266370,Calibre 10 Racing Series,114,0.421052632,Bongfish GmbH,Bongfish GmbH,50,0,1,9,70,0,59
266390,Farm for your Life,611,0.816693944,Hammer Labs,Hammer Labs,50,0,4,23,28,0,337
266410,iRacing,3039,0.860151366,iRacing.com Motorsport Simulations,iRacing.com Motorsport Simulations,79,0,29,9,28,3695,635
266430,Anarchy Arcade,2221,0.68752814,Elijah Newman-Gomez,Elijah Newman-Gomez,50,1,4,37,23,0,515
266490,Lili: Child of Geos,967,0.858324716,"BitMonster, Inc.","BitMonster, Inc.",50,0,25,23,3,5595,67
266510,Hand of Fate,10319,0.897567594,Defiant Development,Defiant Development,78,0,1,23,3,7395,2169
265170,Acceleration of Suguri X-Edition,224,0.816964286,Orange_Juice,Rockin Android,50,0,1,23,-1,2195,108
265191,Thief - Opportunist,101,0.742574257,Eidos-Montréal,Eidos Interactive Corp.,50,0,1,25,3,350,0
265193,Thief - Ghost,64,0.609375,Eidos-Montréal,Eidos Interactive Corp.,50,0,1,25,3,350,0
265210,Viscera Cleanup Detail: Santa's Rampage,5362,0.910854159,RuneStorm,RuneStorm,50,0,74,23,28,1095,686
265300,Lords Of The Fallen,18646,0.599270621,CI Games,CI Games,73,0,1,3,-1,11095,8014
265330,Gomo,1675,0.767164179,Fishcow Studio,Daedalic Entertainment,50,0,25,23,-1,1850,777
265380,Grimind,272,0.650735294,Paweł Mogiła,Forever Entertainment S. A.,50,0,1,25,23,3695,1519
265400,FX Football - The Manager for Every Football Fan,167,0.443113772,FX Interactive,FX Interactive,50,0,28,18,2,0,62
265550,Dead Rising 3,16399,0.754009391,Capcom Game Studio Vancouver,Capcom,50,0,1,-1,-1,14400,11398
265590,The Red Solstice,2397,0.722152691,Ironward,Ironward,74,0,1,3,2,3695,81972
265610,Epic Battle Fantasy 4,2884,0.96740638,Matt Roszak,Matt Roszak,50,0,25,3,-1,4395,1111
265630,Fistful of Frags,34731,0.913708215,Fistful of Frags Team,Fistful of Frags Team,50,1,1,37,23,0,3498
265670,Imagine Me,429,0.319347319,KinifiGames LLC,KinifiGames LLC,50,0,25,23,-1,0,169
265690,NaissanceE,3026,0.843027098,Limasse Five,Limasse Five,66,1,25,23,-1,0,230
265750,Secret Ponchos,1321,0.705526117,Switchblade Monkeys Entertainment,Switchblade Monkeys Entertainment,50,0,1,23,-1,0,1357
265770,Cannons Lasers Rockets,516,0.242248062,Net Games Laboratory,Net Games Distribution LTD,50,1,1,37,23,0,71
265790,Residue: Final Cut,103,0.601941748,The Working Parts,The Working Parts,50,0,25,23,-1,725,45
264930,Professional Farmer 2014 Demo,54,0.574074074,PlayWay S.A.,United Independent Entertainment,50,1,28,-1,-1,0,232
265000,FORCED SHOWDOWN,645,0.837209302,BetaDwarf,BetaDwarf,67,0,1,23,3,7395,347
265120,Meridian: New World,506,0.4743083,Elder Games,Headup Publishing,43,0,23,2,-1,2595,463
264220,Mr. Bree+,226,0.853982301,TawStudio Entertainment,TawStudio Entertainment,50,0,1,25,23,0,178
264280,99 Levels To Hell,589,0.619694397,Zaxis Games,Zaxis Games,66,0,1,25,23,1850,164
264300,Guns'N'Zombies,963,0.69470405,Krealit,Krealit,50,0,1,25,23,2950,329
264320,Captain Morgane and the Golden Turtle,172,0.610465116,WizarBox,Reef Entertainment,50,0,25,4,-1,1850,117
264340,Major Mayhem,285,0.831578947,Rocket Jump,Rocket Jump,50,0,1,25,4,1850,108
264380,Narcissu 1st & 2nd,4141,0.9533929,stage-nana,Sekai Project,50,1,23,-1,-1,0,399
264460,A-men,54,0.481481481,Bloober Team SA,Bloober Team SA,50,0,1,25,23,3695,54
264520,Moebius: Empire Rising,311,0.749196141,Phoenix Online Studios,Phoenix Online Publishing,54,0,25,23,-1,5595,195
264540,Platformines,316,0.658227848,Magiko Gaming,BANDAI NAMCO Entertainment,67,0,1,23,-1,350,229
264560,Quest for Infamy,212,0.844339623,Infamous Quests,Phoenix Online Publishing,63,0,25,23,3,3695,108
264580,Lost Civilization,124,0.516129032,Icarus Games,Phoenix Online Publishing,50,0,25,4,-1,1850,11
264600,Sonic and All-Stars Racing Transformed -Yogscast DLC,60,0.75,Sumo Digital,SEGA,50,0,9,18,-1,0,0
264610,PAYDAY 2: Armored Transport,703,0.716927454,OVERKILL - a Starbreeze Studio.,505 Games,50,0,1,3,-1,725,1
264690,Coin Crypt,586,0.866894198,Wishes Ultd.,Greg Lobanov,50,0,23,3,-1,3695,320
264710,Subnautica,233255,0.966423013,Unknown Worlds Entertainment,Unknown Worlds Entertainment,87,0,25,23,-1,11095,50876
264730,Deadly 30,1722,0.759581882,Ignatus Zuk and Gonzalo Villagomez,Headup Publishing,50,0,1,23,-1,1850,677
264850,TrackMania² Canyon Demo,54,0.851851852,Nadeo,Ubisoft,81,1,9,18,-1,0,162
263300,BlazBlue: Calamity Trigger,2961,0.861533266,Arc System Works,"H2 Interactive Co., Ltd.",50,0,1,-1,-1,3695,264
263320,Saturday Morning RPG,514,0.770428016,Mighty Rabbit Studios,Critical Depth,50,0,23,3,-1,2595,952
263340,Continue?9876543210,173,0.566473988,Jason Oda,Jason Oda,62,0,1,25,23,0,14
263360,3089 -- Futuristic Action RPG,547,0.70749543,Phr00t's Software,Phr00t's Software,50,0,1,23,3,2595,728
263380,Driftmoon,255,0.88627451,Ville Mönkkönen,Instant Kingdom,73,0,25,23,3,5195,25
263400,War of the Human Tanks,529,0.862003781,Yakiniku Banzai,Fruitbat Factory,50,0,25,23,2,3695,174
263420,Probably Archery,386,0.450777202,South East Games,South East Games,50,0,1,4,23,1850,68
263460,Girls Like Robots,263,0.703422053,Popcannibal,Popcannibal,50,0,25,4,23,2595,201
263480,Final Rush,148,0.459459459,Strike Games,Strike Games,50,0,1,23,-1,0,128
263520,Enola,154,0.668831169,The Domaginarium,Plug In Digital,50,0,25,4,23,5595,65
263540,Villagers and Heroes,3238,0.60407659,Mad Otter Games,Mad Otter Games,50,1,37,23,29,0,2898
263560,Paper Sorcerer,617,0.787682334,Ultra Runaway Games,Ultra Runaway Games,73,0,25,23,3,1850,759
263620,Mitsurugi Kamui Hikae,3260,0.803067485,Zenith Blue,PLAYISM,50,0,1,23,-1,3695,180
263640,CDF Ghostship,106,0.405660377,MadAboutGamesStudios,MadAboutGamesStudios,50,0,1,25,23,3695,19
263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,812,0.533251232,Semaphore,Semaphore,50,0,1,25,-1,1850,51
263700,Muffin Knight,422,0.774881517,Angry Mob Games,Angry Mob Games,50,0,1,25,4,1850,29
263720,Brawlout,770,0.748051948,Angry Mob Games,Angry Mob Games,50,0,1,4,23,7395,82
263740,FootLOL: Epic Soccer League,1060,0.836792453,HeroCraft,HeroCraft PC,50,0,1,23,3,3695,1308
263760,Turbo Dismount,5229,0.930961943,Secret Exit Ltd.,Secret Exit Ltd.,50,0,1,23,28,3695,761
263820,EvilQuest,648,0.87808642,Chaosoft Games,Chaosoft Games,50,0,1,25,23,0,170
263860,SPACECOM,474,0.694092827,Flow Combine,11 bit studios,68,0,23,2,-1,3695,1217
263880,Aqua Kitty - Milk Mine Defender,474,0.869198312,TIKIPOD,TIKIPOD,50,0,1,23,-1,2595,144
263920,Zombie Grinder,297,0.68013468,TwinDrills,TwinDrills,50,0,1,25,23,3295,47
263940,Red Baron Pack,100,0.81,Mad Otter Games,Mad Otter Games,50,0,28,-1,-1,3695,10
263960,Wyv and Keep: The Temple of the Lost Idol,94,0.819148936,A Jolly Corpse,A Jolly Corpse,50,0,1,25,23,5595,157
263980,Out There Somewhere,6894,0.930664346,MiniBoss,Senpai Studios,50,0,1,25,23,101,2268
264000,Son of Nor,202,0.618811881,stillalive studios,Viva Media,54,0,1,25,23,7395,50
264060,Full Bore,229,0.847161572,Whole Hog Games,Nkidu Games Inc.,72,0,25,4,23,5595,2892
264080,Vangers,1018,0.931237721,K-D Lab,Association K-D Lab,50,0,1,25,23,2595,72
264120,Victory: The Age of Racing,1305,0.498084291,Vae Victis Games,Vae Victis Games,50,1,37,23,9,0,657
264140,Pixel Piracy,7285,0.658750858,Vitali Kirpu,Vitali Kirpu,50,0,25,23,3,5595,2146
264160,WazHack,674,0.888724036,Waz,Waz Games,50,0,1,23,3,3695,160
264200,One Finger Death Punch,16078,0.980159224,Silver Dollar Games,Silver Dollar Games,50,0,1,4,23,1850,1857
262390,Cloudbuilt,895,0.855865922,Coilworks,Coilworks,50,0,1,25,23,7395,1782
262410,World of Guns: Gun Disassembly,17954,0.839200178,Noble Empire Corp.,Noble Empire Corp.,50,1,1,4,37,0,1597
262450,Dead Man's Draw,599,0.838063439,Stardock Entertainment,Stardock Entertainment,50,0,4,23,2,2595,1355
262470,Rollers of the Realm,657,0.891933029,Phantom Compass,Phantom Compass,68,0,1,25,4,3695,223
262650,RaySupreme 3D,50,0.38,BrainDistrict,BrainDistrict,50,1,51,-1,-1,0,-1
262690,Little Racers STREET,1049,0.825548141,Milkstone Studios,Milkstone Studios,62,0,4,23,9,2195,230
262750,GoD Factory: Wingmen,294,0.680272109,Nine Dots Studio,Nine Dots Studio,76,0,1,23,28,7395,731
262770,Freedom Fall,389,0.920308483,Stirfire Studios,Stirfire Studios,50,0,1,25,23,3695,51
262790,Our Darker Purpose,722,0.82132964,Avidly Wild Games,Avidly Wild Games,74,0,1,23,3,0,247
262810,Super Turbo Demon Busters!,167,0.54491018,HeroLabs,HeroLabs,50,0,25,23,-1,4395,68
262830,Crimsonland,2717,0.92270887,10tons Ltd,10tons Ltd,68,0,1,23,3,5195,473
262850,The Journey Down: Chapter Two,507,0.964497041,SkyGoblin,SkyGoblin,78,0,25,23,-1,2595,87
262870,Recovery Search and Rescue Simulation ,69,0.144927536,Excalibur Publishing,Excalibur Publishing,50,0,28,-1,-1,1850,4
262900,Smooth Operators,273,0.732600733,Heydeck Games,Heydeck Games,50,0,4,23,28,1095,202
262940,Broken Sword 5 - the Serpent's Curse,2360,0.887711864,Revolution Software Ltd,Revolution Software Ltd,50,0,25,-1,-1,9295,1101
262960,Castle In The Darkness,1201,0.775187344,Matt Kap,"Nicalis, Inc.",76,0,1,25,23,3695,263
262980,C-RUSH,105,0.228571429,Artnumeris,Artnumeris,50,0,1,23,-1,725,-1
263020,STARWHAL,690,0.889855072,Breakfall,Breakfall,50,0,1,4,23,4395,86
263040,Bot Colony,97,0.690721649,North Side,North Side,50,0,25,4,23,5595,7
263060,Blockstorm,6457,0.802385009,GhostShark,IndieGala,50,1,1,23,-1,0,1409
263100,9.03m,1095,0.830136986,Space Budgie,Space Budgie,50,1,23,-1,-1,0,-1
263120,LUDWIG,61,0.442622951,ovos,ovos,50,0,25,23,28,3695,-1
263140,Postmortem: one must die (Extended Cut),183,0.393442623,Unbound Creations,Unbound Creations,50,0,25,23,3,1095,29
263200,Signs of Life,778,0.79562982,Sweet Dog Studios,Sweet Dog Studios,50,0,1,25,4,3695,104
261510,Tesla Effect,1235,0.872874494,Big Finish Games,Big Finish Games,68,0,25,23,-1,7395,481
261530,Lifeless Planet,3391,0.762606901,Stage 2 Studios,Serenity Forge,50,0,1,25,23,7395,405
261550,Mount & Blade II: Bannerlord,222577,0.877952349,TaleWorlds Entertainment,TaleWorlds Entertainment,77,0,1,23,3,548000,248034
261570,Ori and the Blind Forest,50582,0.95278953,Moon Studios GmbH,Xbox Game Studios,88,0,1,-1,-1,0,13048
261680,Journal,344,0.781976744,Locked Door Puzzle,Lupus Studios Limited,59,0,25,23,-1,3695,18
261700,Eryi's Action,1367,0.878566203,Xtal Sword,Xtal Sword,50,0,1,25,4,1850,123
261720,Holy Avatar vs. Maidens of the Dead,149,0.570469799,Silent Dreams,Headup Publishing,50,0,25,4,23,3695,32
261740,Humans Must Answer,62,0.612903226,Sumom Games,Sumom Games,55,0,1,23,-1,1850,27
261760,Lichdom: Battlemage,2873,0.566306996,Xaviant,Xaviant Games,69,0,1,23,3,3695,860
261820,Estranged: Act I,6908,0.934279097,Alan Edwardes,Alan Edwardes,50,1,1,25,37,0,1202
261920,Catzilla,171,0.385964912,ALLPlayer Group Ltd.,ALLPlayer Group Ltd.,50,0,57,-1,-1,5000,17
261940,The Mysterious Cities of Gold - Secret Paths,103,0.72815534,Neko Entertainment,Neko Entertainment,50,0,25,4,23,0,18
261960,Cube & Star: An Arbitrary Love,138,0.601449275,Doppler Interactive,Doppler Interactive,50,0,25,4,23,0,22
261980,Half-Life: Before,2844,0.395218003,Creashock studios,Creashock studios,50,1,1,25,37,0,331
262000,Gabriel Knight - Sins of the Fathers,984,0.906504065,Phoenix Online Studios,Pinkerton Road Studio,74,0,25,-1,-1,7395,335
262060,Darkest Dungeon®,125994,0.914749909,Red Hook Studios,Red Hook Studios,84,0,23,3,2,9295,19285
262080,Iron Soul,60,0.166666667,BluBee Games,Effat Effati,50,0,1,23,-1,0,6
262100,Trench Run,89,0.539325843,Transhuman Design,Transhuman Design,50,0,1,4,23,1450,26
262120,Toy Soldiers: Complete,985,0.763451777,Signal Studios,Signal Studios,50,0,1,4,23,5595,211
262150,Vanguard Princess,2857,0.702485124,Tomoaki Sugeno,eigoMANGA,50,0,1,4,23,1850,656
262190,Zombeer,264,0.757575758,Moonbite Games,New Gravity Laws,32,0,1,23,-1,1950,11
262210,Last Knight: Rogue Rider Edition,229,0.807860262,Toco Games,Toco Games,50,0,1,25,4,2950,82
262240,Suguri,187,0.855614973,Orange_Juice,Rockin' Android,50,0,1,23,-1,2195,75
262260,Jets'n'Guns Gold,1406,0.875533428,Rake in Grass,Rake in Grass,50,0,1,23,-1,2950,299
262280,Dungeons 2,4929,0.813958207,Realmforge Studios,Kalypso Media Digital,70,0,3,28,2,7395,11691
262300,Tsukumogami,54,0.62962963,TORaIKI,Fruitbat Factory,50,0,25,23,3,11095,13
261180,Lethal League,6016,0.941489362,Team Reptile,Team Reptile,82,0,1,23,18,5195,1836
261470,Distant Worlds: Universe,1746,0.761741123,Code Force,Slitherine Ltd.,81,0,28,2,-1,11095,1239
260510,World Basketball Tycoon,105,0.152380952,Default_Name,Strategy First,50,0,28,-1,-1,1095,21
260530,So Many Me,101,0.940594059,Extend Studio,ORiGO GAMES,78,0,1,23,2,5595,18
260550,Haunted,103,0.737864078,dtp Entertainment,Viva Media,76,0,25,4,-1,5595,228
260570,Gray Matter,650,0.896923077,WizarBox Production,Viva Media Inc,72,0,25,4,-1,3695,76
260650,Cold War,251,0.677290837,Mindware Studios,THQ Nordic,64,0,1,-1,-1,1850,15
260690,Dark Fall 1: The Journal,241,0.767634855,Darkling Room,THQ Nordic,68,0,25,-1,-1,1850,28
260710,Dark Fall 2: Lights Out,89,0.752808989,Darkling Room,THQ Nordic,66,0,25,-1,-1,1850,8
260730,Desperados - Wanted Dead or Alive,1927,0.871302543,Spellbound,THQ Nordic,78,0,1,2,-1,1850,267
260750,Neighbours from Hell,2690,0.975092937,JoWooD Vienna,HandyGames,69,0,25,4,-1,5800,94
260790,1001 Spikes,692,0.820809249,"Nicalis, Inc.","Nicalis, Inc.",80,0,1,25,23,5595,116
260930,Emergency 2014,322,0.633540373,Sixteen Tons Entertainment,Sixteen Tons Entertainment,50,0,28,-1,-1,3695,108
260990,Odesi Music Composition,67,0.671641791,Mixed In Key,Mixed In Key,50,0,52,57,-1,0,17
261030,The Walking Dead: Season Two,27476,0.962294366,Telltale Games,Skybound Games,80,0,25,-1,-1,6300,18433
261050,Total War: ROME II - Caesar in Gaul,228,0.723684211,CREATIVE ASSEMBLY,SEGA,63,0,2,-1,-1,7395,0
261110,Killer is Dead,7955,0.753865493,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,Deep Silver,50,0,1,-1,-1,739,4219
260309,Company of Heroes 2 - The Western Front Armies _MARKETING PAGE,186,0.85483871,Relic Entertainment,SEGA,80,0,2,-1,-1,4795,0
260330,Flockers,193,0.761658031,Team17 Digital Ltd,Team17 Digital Ltd,66,0,1,23,2,3900,33
260410,Get Off My Lawn!,1661,0.735701385,Digital Leisure Inc.,Digital Leisure Inc.,50,1,4,37,23,0,314
260430,The Four Kings Casino and Slots,3621,0.682408175,Digital Leisure Inc.,Digital Leisure Inc.,50,1,4,37,29,0,446
259600,Finding Teddy,951,0.81913775,Storybird,LookAtMyGame,50,0,25,23,-1,2595,67
259620,3079 -- Block Action RPG,484,0.504132231,Phr00t's Software,Phr00t's Software,50,0,1,23,3,1850,646
259640,Guise Of The Wolf,215,0.358139535,FUN Creators,FUN Creators,50,0,1,25,23,0,55
259660,Void Destroyer,341,0.604105572,Iteration 11,Iteration 11,50,0,1,25,23,1450,135
259680,Tales of Maj'Eyal,5832,0.955589849,Netcore Games,Netcore Games,50,0,25,23,3,2595,867
259700,Dead Sky,224,0.366071429,Default_Name,,50,0,1,23,-1,0,37
259720,Fading Hearts,194,0.649484536,Sakura River Interactive,Sakura River Interactive,50,0,25,23,28,5595,175
259760,Two Brothers,175,0.28,Ackk Studios,Ackk Studios,57,0,1,25,23,0,15
259780,Nimble Quest,732,0.908469945,Default_Name,,50,0,1,4,23,0,302
259800,Total War: ROME II - Blood & Gore,1207,0.295774648,CREATIVE ASSEMBLY,SEGA,50,0,2,-1,-1,1295,0
259810,Home Sheep Home: Farmageddon Party Edition,262,0.942748092,Aardman Animations,Aardman Animations,50,0,1,25,4,3695,27
259830,Wooden Sen'SeY,127,0.551181102,Upper Byte,Spawn Digital,50,0,1,23,-1,3695,22
259870,OMG Zombies!,380,0.810526316,Laughing Jackal LTD,Ghostlight LTD,50,0,1,2,-1,1850,246
259890,Agricultural Simulator: Historical Farming,281,0.259786477,Actalogic,United Independent Entertainment,50,0,1,4,37,185,22
259900,Thief - The Bank Heist,148,0.635135135,Eidos-Montréal,Eidos Interactive Corp.,50,0,1,25,3,1850,1
259940,YOU DON'T KNOW JACK Vol. 2,77,0.844155844,"Jackbox Games, Inc.","Jackbox Games, Inc.",50,0,4,23,2,1095,12
259960,YOU DON'T KNOW JACK Vol. 3,72,0.875,"Jackbox Games, Inc.","Jackbox Games, Inc.",50,0,4,23,2,1095,13
259980,YOU DON'T KNOW JACK Vol. 4 The Ride,130,0.861538462,"Jackbox Games, Inc.","Jackbox Games, Inc.",50,0,4,23,2,1095,28
260000,YOU DON'T KNOW JACK MOVIES,76,0.552631579,"Jackbox Games, Inc.","Jackbox Games, Inc.",50,0,4,23,2,1095,24
260040,YOU DON'T KNOW JACK TELEVISION,53,0.660377358,"Jackbox Games, Inc.","Jackbox Games, Inc.",50,0,4,23,2,1095,10
260060,YOU DON'T KNOW JACK HEADRUSH,55,0.636363636,"Jackbox Games, Inc.","Jackbox Games, Inc.",50,0,4,23,2,1095,20
260080,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,76,0.394736842,"Jackbox Games, Inc.","Jackbox Games, Inc.",50,0,4,23,2,725,18
260130,Agarest Zero,366,0.745901639,Idea Factory,Ghostlight LTD,50,0,25,3,2,7395,435
260160,The Last Tinker: City of Colors,883,0.810872027,Mimimi Games,Daedalic Entertainment,72,0,1,25,23,749,539
260190,Marc Eckō's Getting Up: Contents Under Pressure,1700,0.892941176,The Collective,Devolver Digital,69,0,1,25,-1,5595,109
260210,Assassin's Creed Liberation,2554,0.530148786,Ubisoft Sofia,Ubisoft,50,0,1,25,-1,7900,1174
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,23117,0.956482243,Ubisoft Montpellier,Ubisoft,50,0,25,-1,-1,5900,5683
260250,Blood of the Werewolf,604,0.59602649,Scientifically Proven,Ziggurat,65,0,1,23,-1,1850,808
260290,Company of Heroes 2 - Southern Fronts Mission Pack,184,0.760869565,Relic Entertainment,SEGA,50,0,2,-1,-1,1850,0
373600,Weapon of Choice,67,0.865671642,Mommy's Best Games,Mommy's Best Games,50,0,1,23,-1,1850,29
373610,Shoot 1UP,128,0.8046875,Mommy's Best Games,Mommy's Best Games,50,0,1,23,-1,1450,38
373620,Explosionade,72,0.763888889,Mommy's Best Games,Mommy's Best Games,50,0,1,23,-1,1450,29
373650,The Assembly,152,0.703947368,nDreams,nDreams,55,0,25,23,-1,11095,53
373720,Ryzom,441,0.696145125,Winch Gate Property Limited,Winch Gate Property Limited,64,1,1,25,37,0,281
373730,Way of Gold and Steel,114,0.622807018,Sergey Bobrov,Sergey Bobrov,50,0,23,2,-1,3295,85
373740,Pillars of Eternity - The White March - Part II,163,0.865030675,Obsidian Entertainment,Paradox Interactive,50,0,3,-1,-1,5276,0
373750,DinoSystem,268,0.873134328,Daniele Ferraro,Plug In Digital,50,0,1,23,3,2950,17
373770,LiEat,4138,0.959642339,△○□× (Miwashiba),PLAYISM,50,0,23,3,-1,1095,144
373860,Apothecarium: The Renaissance of Evil - Premium Edition,88,0.5,Space Monkey International,1C Online Games,50,0,25,4,-1,2595,10
373870,Sister’s Secrecy: Arcanum Bloodlines - Premium Edition,57,0.614035088,Space Monkey International,1C Company,50,0,25,4,-1,2595,10
373920,Eisenhorn: XENOS,291,0.525773196,Pixel Hero Games,Pixel Hero Games,46,0,1,25,-1,0,90
373930,Sudden Strike 4,7097,0.770748203,Kite Games,Kalypso Media,70,0,2,-1,-1,7395,2466
373950,The Witcher 3: Wild Hunt - Nilfgaardian Armor Set,351,0.934472934,CD PROJEKT RED,,50,1,37,3,-1,0,1
373951,The Witcher 3: Wild Hunt - Elite Crossbow Set,255,0.929411765,CD PROJEKT RED,,50,1,37,3,-1,0,0
373960,Audiosurf 2 Demo,267,0.127340824,Dylan Fitterer,Dylan Fitterer,76,1,4,23,-1,0,184
373970,Letter Quest: Grimm's Journey Remastered,474,0.921940928,Bacon Bandit Games,Digerati,50,0,4,23,-1,2950,1282
373990,Metrico+,211,0.734597156,Digital Dreams,Digital Dreams,66,0,25,23,-1,5195,116
374010,Sherlock Holmes Consulting Detective: The Case of the Mummy’s Curse,62,0.677419355,Zojoi,Zojoi,50,0,25,-1,-1,1450,-1
374030,Virginia,3156,0.646387833,Variable State,505 Games,74,0,25,4,23,3695,228
373150,Europa Universalis IV: Common Sense Content Pack,80,0.5625,Paradox Development Studio,Paradox Interactive,50,0,28,2,-1,2395,1
373180,Kung Fury: Street Rage - Ultimate Edition,2440,0.900409836,Hello There Games,Hello There Games,50,0,1,25,4,7395,224
373240,Black Sails,258,0.678294574,Deck13,Deck13,50,0,25,-1,-1,3695,115
373280,Brutal Force,55,0.563636364,Enterchained Game Studio,Enterchained Game Studio,50,0,1,25,23,0,5
373290,Stones of Sorrow,99,0.545454545,Cult Software,Cult Software,50,0,1,23,3,1095,1082
373330,All Is Dust,1305,0.442911877,Mannequin Games LLC,Mannequin Games LLC,50,1,25,37,-1,0,119
373340,Pillars of Eternity - The White March - Part I,240,0.8125,Obsidian Entertainment,Paradox Interactive,50,0,3,-1,-1,5276,0
373360,Cast of the Seven Godsends - Redux,160,0.6,Raven Travel Studios,Merge Publishing,50,0,1,25,23,3695,100
373370,Europa Universalis IV: The Cossacks,422,0.466824645,Paradox Development Studio,Paradox Interactive,50,0,28,2,-1,7795,1
373390,Contradiction - the all-video murder mystery adventure,2849,0.954018954,Baggy Cat Ltd.,Baggy Cat Ltd.,50,0,25,23,3,4795,66
373420,Divinity: Original Sin Enhanced Edition,23905,0.901359548,Larian Studios,Larian Studios,94,0,25,23,3,14995,7547
373440,Stargazer,106,0.70754717,John Wizard,Amaranth Games,50,0,3,-1,-1,1850,360
373480,1993 Space Machine,301,0.681063123,Exceed,Aurora Punks,50,0,1,23,-1,4395,161
372740,Second Warfare,98,0.244897959,Kobra Studio,Kobra Studio,50,0,1,25,23,5595,138
372750,Girl Amazon Survival,233,0.429184549,Kobra Studio,Kobra Studio,50,0,1,25,23,1095,1523
372780,Pulse,70,0.528571429,Pixel Pi Games,Pixel Pi Games,57,0,25,23,-1,2950,10
372800,RPG MO,2736,0.789839181,Marxnet,Marxnet,50,1,25,37,23,0,792
372820,Shot In The Dark,166,0.469879518,Technomancy Studios,Technomancy Studios,50,1,1,37,23,0,615
372830,Fitz the Fox,122,0.81147541,Bread Vision Studios LLC.,Bread Vision Studios LLC.,50,0,1,25,23,0,62
372930,New York Mysteries: Secrets of the Mafia,286,0.923076923,FIVE-BN GAMES,FIVE-BN GAMES,50,0,25,4,-1,3695,32
372940,Lost Lands: The Four Horsemen,262,0.938931298,FIVE-BN GAMES,FIVE-BN GAMES,50,0,25,4,-1,3695,31
372960,Robbery Bob: Man of Steal,95,0.978947368,Level Eight AB,Level Eight AB,50,0,1,4,23,0,6
372330,Beauty Bounce,106,0.679245283,Dharker Studio,Dharker Studios Ltd,50,0,25,4,23,3695,42
372350,Tumbleweed Express,113,0.884955752,"The Dirigiballers, LLC","The Dirigiballers, LLC",50,0,1,25,23,1450,70
372360,Tales of Symphonia,4383,0.856262834,BANDAI NAMCO Entertainment Inc.,BANDAI NAMCO Entertainment,50,0,3,-1,-1,7100,1414
372380,Warriors & Castles,67,0.701492537,Estudio Raed Wulf,Estudio Raed Wulf,50,0,1,23,70,1095,26
